mod_id,type,unlocalized_key,guessed_id_UNVERIFIED,display_name
lolidimensions,tile,debug_brick_wall,lolidimensions:debug_brick_wall,Debug Brick Wall
lolidimensions,tile,debug_brick_fence,lolidimensions:debug_brick_fence,Debug Brick Fence
lolidimensions,tile,debug_brick_gate,lolidimensions:debug_brick_gate,Debug Brick Gate
lolidimensions,tile,holy_lily_pad,lolidimensions:holy_lily_pad,Holy Lily Pad
lolidimensions,tile,dungeon_boundary,lolidimensions:dungeon_boundary,Dungeon Boundary
lolidimensions,tile,structure_dungeon_portal,lolidimensions:structure_dungeon_portal,Structural Dungeon Portal
lolidimensions,tile,structure_dungeon_return,lolidimensions:structure_dungeon_return,Structural Return Portal
lolidimensions,tile,structure_dungeon_gate,lolidimensions:structure_dungeon_gate,Structural Dungeon Gate
lolidimensions,tile,structure_arch_angel_boss,lolidimensions:structure_arch_angel_boss,Structural Archangel
lolidimensions,tile,reserved_block_0,lolidimensions:reserved_block_0,Reserved Block #0
lolidimensions,tile,reserved_block_1,lolidimensions:reserved_block_1,Reserved Block #1
lolidimensions,tile,reserved_block_2,lolidimensions:reserved_block_2,Reserved Block #2
lolidimensions,tile,reserved_block_3,lolidimensions:reserved_block_3,Reserved Block #3
lolidimensions,tile,reserved_block_4,lolidimensions:reserved_block_4,Reserved Block #4
lolidimensions,tile,reserved_block_5,lolidimensions:reserved_block_5,Reserved Block #5
lolidimensions,tile,reserved_block_6,lolidimensions:reserved_block_6,Reserved Block #6
lolidimensions,tile,reserved_block_7,lolidimensions:reserved_block_7,Reserved Block #7
lolidimensions,tile,reserved_block_8,lolidimensions:reserved_block_8,Reserved Block #8
lolidimensions,tile,reserved_block_9,lolidimensions:reserved_block_9,Reserved Block #9
lolidimensions,tile,reserved_block_10,lolidimensions:reserved_block_10,Reserved Block #10
lolidimensions,tile,reserved_block_11,lolidimensions:reserved_block_11,Reserved Block #11
lolidimensions,tile,reserved_block_12,lolidimensions:reserved_block_12,Reserved Block #12
lolidimensions,tile,reserved_block_13,lolidimensions:reserved_block_13,Reserved Block #13
lolidimensions,tile,reserved_block_14,lolidimensions:reserved_block_14,Reserved Block #14
lolidimensions,tile,reserved_block_15,lolidimensions:reserved_block_15,Reserved Block #15
lolidimensions,tile,unseen_light_solid,lolidimensions:unseen_light_solid,Solid Unseen Light
lolidimensions,tile,unseen_light_volatile,lolidimensions:unseen_light_volatile,Volatile Unseen Light
lolidimensions,tile,unseen_barrier,lolidimensions:unseen_barrier,Unseen Barrier
lolidimensions,tile,hell_adamantium_ore,lolidimensions:hell_adamantium_ore,Hell Adamantium Ore
lolidimensions,tile,hell_amber_ore,lolidimensions:hell_amber_ore,Hell Amber Ore
lolidimensions,tile,hell_coal_ore,lolidimensions:hell_coal_ore,Hell Coal Ore
lolidimensions,tile,hell_copper_ore,lolidimensions:hell_copper_ore,Hell Copper Ore
lolidimensions,tile,hell_diamond_ore,lolidimensions:hell_diamond_ore,Hell Diamond Ore
lolidimensions,tile,hell_emerald_ore,lolidimensions:hell_emerald_ore,Hell Emerald Ore
lolidimensions,tile,hell_gold_ore,lolidimensions:hell_gold_ore,Hell Gold Ore
lolidimensions,tile,hell_hellfish_ore,lolidimensions:hell_hellfish_ore,Hellfish Block
lolidimensions,tile,hell_iridium_ore,lolidimensions:hell_iridium_ore,Hell Iridium Ore
lolidimensions,tile,hell_iron_ore,lolidimensions:hell_iron_ore,Hell Iron Ore
lolidimensions,tile,hell_lapis_ore,lolidimensions:hell_lapis_ore,Hell Lapis Ore
lolidimensions,tile,hell_lead_ore,lolidimensions:hell_lead_ore,Hell Lead Ore
lolidimensions,tile,hell_magnesium_ore,lolidimensions:hell_magnesium_ore,Hell Magnesium Ore
lolidimensions,tile,hell_mithril_ore,lolidimensions:hell_mithril_ore,Hell Mithril Ore
lolidimensions,tile,hell_nickel_ore,lolidimensions:hell_nickel_ore,Hell Nickel Ore
lolidimensions,tile,hell_nikolite_ore,lolidimensions:hell_nikolite_ore,Hell Nikolite Ore
lolidimensions,tile,hell_osmium_ore,lolidimensions:hell_osmium_ore,Hell Osmium Ore
lolidimensions,tile,hell_peridot_ore,lolidimensions:hell_peridot_ore,Hell Peridot Ore
lolidimensions,tile,hell_platinum_ore,lolidimensions:hell_platinum_ore,Hell Platinum Ore
lolidimensions,tile,hell_redstone_ore,lolidimensions:hell_redstone_ore,Hell Redstone Ore
lolidimensions,tile,hell_ruby_ore,lolidimensions:hell_ruby_ore,Hell Ruby Ore
lolidimensions,tile,hell_rutile_ore,lolidimensions:hell_rutile_ore,Hell Rutile Ore
lolidimensions,tile,hell_salt_ore,lolidimensions:hell_salt_ore,Hell Salt Ore
lolidimensions,tile,hell_saltpeter_ore,lolidimensions:hell_saltpeter_ore,Hell Saltpeter Ore
lolidimensions,tile,hell_sapphire_ore,lolidimensions:hell_sapphire_ore,Hell Sapphire Ore
lolidimensions,tile,hell_silver_ore,lolidimensions:hell_silver_ore,Hell Silver Ore
lolidimensions,tile,hell_steel_ore,lolidimensions:hell_steel_ore,Hell Steel Ore
lolidimensions,tile,hell_sulfur_ore,lolidimensions:hell_sulfur_ore,Hell Sulfur Ore
lolidimensions,tile,hell_tennantite_ore,lolidimensions:hell_tennantite_ore,Hell Tennantite Ore
lolidimensions,tile,hell_tin_ore,lolidimensions:hell_tin_ore,Hell Tin Ore
lolidimensions,tile,hell_titanium_ore,lolidimensions:hell_titanium_ore,Hell Titanium Ore
lolidimensions,tile,hell_tungsten_ore,lolidimensions:hell_tungsten_ore,Hell Tungsten Ore
lolidimensions,tile,hell_uranium_ore,lolidimensions:hell_uranium_ore,Hell Uranium Ore
lolidimensions,tile,hell_draconium_ore,lolidimensions:hell_draconium_ore,Hell Draconium Ore
lolidimensions,tile,hell_certus_quartz_ore,lolidimensions:hell_certus_quartz_ore,Hell Certus Quartz Ore
lolidimensions,tile,hell_aluminum_ore,lolidimensions:hell_aluminum_ore,Hell Aluminum Ore
lolidimensions,tile,hell_glowstone_ore,lolidimensions:hell_glowstone_ore,Hell Glowstone Ore
lolidimensions,tile,hell_quartz_ore,lolidimensions:hell_quartz_ore,Hell Quartz Ore
lolidimensions,tile,hell_void_quartz_ore,lolidimensions:hell_void_quartz_ore,Hell Void Quartz Ore
lolidimensions,tile,hell_infernium_ore,lolidimensions:hell_infernium_ore,Hell Infernium Ore
lolidimensions,tile,rainbow_fire_0,lolidimensions:rainbow_fire_0,White Fire
lolidimensions,tile,rainbow_fire_1,lolidimensions:rainbow_fire_1,Orange Fire
lolidimensions,tile,rainbow_fire_2,lolidimensions:rainbow_fire_2,Magenta Fire
lolidimensions,tile,rainbow_fire_3,lolidimensions:rainbow_fire_3,Light Blue Fire
lolidimensions,tile,rainbow_fire_4,lolidimensions:rainbow_fire_4,Yellow Fire
lolidimensions,tile,rainbow_fire_5,lolidimensions:rainbow_fire_5,Lime Fire
lolidimensions,tile,rainbow_fire_6,lolidimensions:rainbow_fire_6,Pink Fire
lolidimensions,tile,rainbow_fire_7,lolidimensions:rainbow_fire_7,Gray Fire
lolidimensions,tile,rainbow_fire_8,lolidimensions:rainbow_fire_8,Light Gray Fire
lolidimensions,tile,rainbow_fire_9,lolidimensions:rainbow_fire_9,Cyan Fire
lolidimensions,tile,rainbow_fire_10,lolidimensions:rainbow_fire_10,Purple Fire
lolidimensions,tile,rainbow_fire_11,lolidimensions:rainbow_fire_11,Blue Fire
lolidimensions,tile,rainbow_fire_12,lolidimensions:rainbow_fire_12,Brown Fire
lolidimensions,tile,rainbow_fire_13,lolidimensions:rainbow_fire_13,Green Fire
lolidimensions,tile,rainbow_fire_14,lolidimensions:rainbow_fire_14,Red Fire
lolidimensions,tile,rainbow_fire_15,lolidimensions:rainbow_fire_15,Black Fire
lolidimensions,tile,hell_rock,lolidimensions:hell_rock,Hell Rock
lolidimensions,tile,hell_bedrock,lolidimensions:hell_bedrock,Hell Bedrock
lolidimensions,tile,soul_sand,lolidimensions:soul_sand,Soul Sand
lolidimensions,tile,soul_soil,lolidimensions:soul_soil,Soul Soil
lolidimensions,tile,glowstone,lolidimensions:glowstone,Glowstone
lolidimensions,tile,hell_brick,lolidimensions:hell_brick,Hell Brick
lolidimensions,tile,hell_brick_stairs,lolidimensions:hell_brick_stairs,Hell Brick Stairs
lolidimensions,tile,hell_brick_slab,lolidimensions:hell_brick_slab,Hell Brick Slab
lolidimensions,tile,hell_brick_fence,lolidimensions:hell_brick_fence,Hell Brick Fence
lolidimensions,tile,magma_rock,lolidimensions:magma_rock,Magma Rock
lolidimensions,tile,crimson_grass,lolidimensions:crimson_grass,Crimson Grass
lolidimensions,tile,crimson_leaves,lolidimensions:crimson_leaves,Crimson Leaves
lolidimensions,tile,shroomlight,lolidimensions:shroomlight,Shroomlight
lolidimensions,tile,crimson_wood,lolidimensions:crimson_wood,Crimson Wood
lolidimensions,tile,crimson_planks,lolidimensions:crimson_planks,Crimson Wood Planks
lolidimensions,tile,crimson_planks_stairs,lolidimensions:crimson_planks_stairs,Crimson Wood Stairs
lolidimensions,tile,crimson_planks_slab,lolidimensions:crimson_planks_slab,Crimson Wood Slab
lolidimensions,tile,crimson_planks_fence,lolidimensions:crimson_planks_fence,Crimson Wood Fence
lolidimensions,tile,warped_grass,lolidimensions:warped_grass,Warped Grass
lolidimensions,tile,warped_leaves,lolidimensions:warped_leaves,Warped Leaves
lolidimensions,tile,warped_wood,lolidimensions:warped_wood,Warped Wood
lolidimensions,tile,warped_planks,lolidimensions:warped_planks,Warped Wood Planks
lolidimensions,tile,warped_planks_stairs,lolidimensions:warped_planks_stairs,Warped Wood Stairs
lolidimensions,tile,warped_planks_slab,lolidimensions:warped_planks_slab,Warped Wood Slab
lolidimensions,tile,warped_planks_fence,lolidimensions:warped_planks_fence,Warped Wood Fence
lolidimensions,tile,hell_basalt,lolidimensions:hell_basalt,Infernal Basalt
lolidimensions,tile,blackstone,lolidimensions:blackstone,Blackstone
lolidimensions,tile,magma_blackstone,lolidimensions:magma_blackstone,Magma Blackstone
lolidimensions,tile,hell_gravel,lolidimensions:hell_gravel,Hell Gravel
lolidimensions,tile,bone_block,lolidimensions:bone_block,Bone Block
lolidimensions,tile,cracked_bone_block,lolidimensions:cracked_bone_block,Weathered Bone Block
lolidimensions,tile,soul_fire,lolidimensions:soul_fire,Soul Fire
lolidimensions,tile,wart_wood,lolidimensions:wart_wood,Wart Wood
lolidimensions,tile,wart_block,lolidimensions:wart_block,Wart Block
lolidimensions,tile,wart_planks,lolidimensions:wart_planks,Wart Wood Planks
lolidimensions,tile,wart_planks_stairs,lolidimensions:wart_planks_stairs,Wart Wood Stairs
lolidimensions,tile,wart_planks_slab,lolidimensions:wart_planks_slab,Wart Wood Slab
lolidimensions,tile,wart_planks_fence,lolidimensions:wart_planks_fence,Wart Wood Fence
lolidimensions,tile,crying_abyss_rock,lolidimensions:crying_abyss_rock,Crying Abyss Rock
lolidimensions,tile,obsidian,lolidimensions:obsidian,Obsidian
lolidimensions,tile,crying_obsidian,lolidimensions:crying_obsidian,Crying Obsidian
lolidimensions,tile,full_bone_block,lolidimensions:full_bone_block,Intact Bone Block
lolidimensions,tile,bone_grass,lolidimensions:bone_grass,Bone Grass
lolidimensions,tile,hell_wart_0,lolidimensions:hell_wart_0,Hell Wart (Stage 1/3)
lolidimensions,tile,hell_wart_1,lolidimensions:hell_wart_1,Hell Wart (Stage 2/3)
lolidimensions,tile,hell_wart_2,lolidimensions:hell_wart_2,Hell Wart (Mature)
lolidimensions,tile,hell_wart_3,lolidimensions:hell_wart_3,Hell Wart (Stagnant)
lolidimensions,tile,hell_wart_4,lolidimensions:hell_wart_4,Hell Wart (Stagnant)
lolidimensions,tile,hell_wart_5,lolidimensions:hell_wart_5,Hell Wart (Mature)
lolidimensions,tile,glowstone_crystal,lolidimensions:glowstone_crystal,Glowstone Crystal
lolidimensions,tile,hell_mushroom_red,lolidimensions:hell_mushroom_red,Red Hell Mushroom
lolidimensions,tile,hell_mushroom_brown,lolidimensions:hell_mushroom_brown,Brown Hell Mushroom
lolidimensions,tile,wall_mushroom_red,lolidimensions:wall_mushroom_red,Red Wall Mushroom
lolidimensions,tile,wall_mushroom_brown,lolidimensions:wall_mushroom_brown,Brown Wall Mushroom
lolidimensions,tile,crimson_sprouts,lolidimensions:crimson_sprouts,Crimson Sprouts
lolidimensions,tile,crimson_roots,lolidimensions:crimson_roots,Crimson Roots
lolidimensions,tile,crimson_tall_grass,lolidimensions:crimson_tall_grass,Crimson Tall Grass
lolidimensions,tile,crimson_fungus,lolidimensions:crimson_fungus,Crimson Fungus
lolidimensions,tile,crimson_shrub,lolidimensions:crimson_shrub,Crimson Shrub
lolidimensions,tile,crimson_cover,lolidimensions:crimson_cover,Crimson Cover
lolidimensions,tile,crimson_vines,lolidimensions:crimson_vines,Crimson Vines
lolidimensions,tile,warped_sprouts,lolidimensions:warped_sprouts,Warped Sprouts
lolidimensions,tile,warped_roots,lolidimensions:warped_roots,Warped Roots
lolidimensions,tile,warped_tall_grass,lolidimensions:warped_tall_grass,Warped Tall Grass
lolidimensions,tile,warped_fungus,lolidimensions:warped_fungus,Warped Fungus
lolidimensions,tile,warped_shrub,lolidimensions:warped_shrub,Warped Shrub
lolidimensions,tile,warped_cover,lolidimensions:warped_cover,Warped Cover
lolidimensions,tile,warped_vines,lolidimensions:warped_vines,Warped Vines
lolidimensions,tile,hell_basalt_stalactite,lolidimensions:hell_basalt_stalactite,Infernal Basalt Stalactite
lolidimensions,tile,blackstone_stalactite,lolidimensions:blackstone_stalactite,Blackstone Stalactite
lolidimensions,tile,soul_grass,lolidimensions:soul_grass,Soul Grass
lolidimensions,tile,ink_bush_0,lolidimensions:ink_bush_0,Ink Bush (Stage 1/5)
lolidimensions,tile,ink_bush_1,lolidimensions:ink_bush_1,Ink Bush (Stage 2/5)
lolidimensions,tile,ink_bush_2,lolidimensions:ink_bush_2,Ink Bush (Stage 3/5)
lolidimensions,tile,ink_bush_3,lolidimensions:ink_bush_3,Ink Bush (Stage 4/5)
lolidimensions,tile,ink_bush_4,lolidimensions:ink_bush_4,Ink Bush (Mature)
lolidimensions,tile,ink_bush_5,lolidimensions:ink_bush_5,Ink Bush (Stagnant)
lolidimensions,tile,ink_bush_6,lolidimensions:ink_bush_6,Ink Bush (Stagnant)
lolidimensions,tile,ink_bush_7,lolidimensions:ink_bush_7,Ink Bush (Stagnant)
lolidimensions,tile,ink_bush_8,lolidimensions:ink_bush_8,Ink Bush (Stagnant)
lolidimensions,tile,ink_bush_9,lolidimensions:ink_bush_9,Ink Bush (Mature)
lolidimensions,tile,black_apple_0,lolidimensions:black_apple_0,Black Apple (Stage 1/4)
lolidimensions,tile,black_apple_1,lolidimensions:black_apple_1,Black Apple (Stage 2/4)
lolidimensions,tile,black_apple_2,lolidimensions:black_apple_2,Black Apple (Stage 3/4)
lolidimensions,tile,black_apple_3,lolidimensions:black_apple_3,Black Apple (Mature)
lolidimensions,tile,black_apple_4,lolidimensions:black_apple_4,Black Apple (Stagnant)
lolidimensions,tile,black_apple_5,lolidimensions:black_apple_5,Black Apple (Stagnant)
lolidimensions,tile,black_apple_6,lolidimensions:black_apple_6,Black Apple (Stagnant)
lolidimensions,tile,black_apple_7,lolidimensions:black_apple_7,Black Apple (Mature)
lolidimensions,tile,hell_tall_grass,lolidimensions:hell_tall_grass,Hell Tall Grass
lolidimensions,tile,black_bush,lolidimensions:black_bush,Black Bush
lolidimensions,tile,wart_seed,lolidimensions:wart_seed,Wart Seed
lolidimensions,tile,wall_moss_red,lolidimensions:wall_moss_red,Red Wall Moss
lolidimensions,tile,wall_wart_seed,lolidimensions:wall_wart_seed,Wall Wart Seed
lolidimensions,tile,bone_spike,lolidimensions:bone_spike,Bone Spike
lolidimensions,tile,hell_smoker,lolidimensions:hell_smoker,Magmatic Smoker
lolidimensions,tile,agave_bush,lolidimensions:agave_bush,Agave Bush
lolidimensions,tile,hell_cactus,lolidimensions:hell_cactus,Hell Cactus
lolidimensions,tile,barrel_cactus_0,lolidimensions:barrel_cactus_0,Barrel Cactus (Stage 1/4)
lolidimensions,tile,barrel_cactus_1,lolidimensions:barrel_cactus_1,Barrel Cactus (Stage 2/4)
lolidimensions,tile,barrel_cactus_2,lolidimensions:barrel_cactus_2,Barrel Cactus (Stage 3/4)
lolidimensions,tile,barrel_cactus_3,lolidimensions:barrel_cactus_3,Barrel Cactus (Mature)
lolidimensions,tile,barrel_cactus_4,lolidimensions:barrel_cactus_4,Barrel Cactus (Stagnant)
lolidimensions,tile,barrel_cactus_5,lolidimensions:barrel_cactus_5,Barrel Cactus (Stagnant)
lolidimensions,tile,barrel_cactus_6,lolidimensions:barrel_cactus_6,Barrel Cactus (Stagnant)
lolidimensions,tile,barrel_cactus_7,lolidimensions:barrel_cactus_7,Barrel Cactus (Mature)
lolidimensions,tile,hell_mushroom_medium,lolidimensions:hell_mushroom_medium,Medium Hell Mushroom
lolidimensions,tile,hell_mushroom_big,lolidimensions:hell_mushroom_big,Big Hell Mushroom
lolidimensions,tile,bone_tall_grass,lolidimensions:bone_tall_grass,Bone Tall Grass
lolidimensions,tile,feather_fern_0,lolidimensions:feather_fern_0,Feather Fern (Stage 1/3)
lolidimensions,tile,feather_fern_1,lolidimensions:feather_fern_1,Feather Fern (Stage 2/3)
lolidimensions,tile,feather_fern_2,lolidimensions:feather_fern_2,Feather Fern (Mature)
lolidimensions,tile,feather_fern_3,lolidimensions:feather_fern_3,Feather Fern (Stagnant)
lolidimensions,tile,feather_fern_4,lolidimensions:feather_fern_4,Feather Fern (Stagnant)
lolidimensions,tile,feather_fern_5,lolidimensions:feather_fern_5,Feather Fern (Mature)
lolidimensions,tile,hell_reed,lolidimensions:hell_reed,Hell Reed
lolidimensions,tile,jellyfish_mushroom_small,lolidimensions:jellyfish_mushroom_small,Small Jellyfish Mushroom
lolidimensions,tile,jellyfish_mushroom_medium,lolidimensions:jellyfish_mushroom_medium,Medium Jellyfish Mushroom
lolidimensions,tile,lumabus_vine,lolidimensions:lumabus_vine,Lumabus Vine
